48.17925,16.40067,6.677
48.17916,16.40061,6.688
48.179,16.40052,6.707
48.17882,16.40042,6.728
48.17871,16.40036,6.741
48.17856,16.4003,6.759
48.17839,16.40023,6.778
48.17834,16.40022,6.784
48.1782,16.40017,6.8
48.17808,16.40013,6.813
48.17792,16.40009,6.831
48.17782,16.40006,6.843
48.17774,16.40004,6.852
48.17762,16.4,6.865
48.17746,16.39996,6.884
48.17724,16.39991,6.908
48.17704,16.39987,6.931
48.17682,16.39982,6.955
48.17661,16.39977,6.979
48.17531,16.39949,7.125
48.17525,16.39948,7.132
48.17506,16.39944,7.153
48.17494,16.39942,7.167
48.17439,16.3993,7.228
48.17427,16.39927,7.242
48.17417,16.39925,7.253
48.174,16.39921,7.272
48.17395,16.3992,7.278
48.1739,16.39919,7.284
48.17381,16.39917,7.294
48.17361,16.39913,7.316
48.17334,16.39907,7.346
48.17327,16.39905,7.354
48.17317,16.39903,7.366
48.17306,16.399,7.378
48.17297,16.39898,7.388
48.17284,16.39894,7.403
48.17278,16.39892,7.41
48.17264,16.39887,7.426
48.17257,16.39885,7.434
48.17245,16.39879,7.448
48.17235,16.39874,7.459
48.1723,16.39872,7.465
48.17224,16.39868,7.472
48.17221,16.39866,7.476
48.17211,16.3986,7.488
48.17202,16.39853,7.499
48.17192,16.39845,7.512
48.17174,16.39828,7.536
48.17171,16.39825,7.54
48.17164,16.39817,7.549
48.17155,16.39806,7.562
48.17143,16.39789,7.581
48.17133,16.39772,7.598
48.17128,16.39762,7.607
48.17124,16.39755,7.614
48.17119,16.39745,7.623
48.17112,16.39727,7.639
48.17102,16.39701,7.661
48.17095,16.39679,7.679
48.17088,16.39652,7.701
48.17081,16.39621,7.725
48.17076,16.39598,7.743
48.17074,16.39587,7.751
48.17069,16.39555,7.776
48.17056,16.39479,7.834
48.1705,16.39437,7.866
48.17046,16.39419,7.88
48.17041,16.3939,7.902
48.1704,16.39385,7.906
48.17038,16.39376,7.913
48.17037,16.39369,7.919
48.17034,16.39358,7.928
48.1703,16.39342,7.94
48.17021,16.39313,7.964
48.17011,16.39285,7.988
48.17008,16.39277,7.994
48.17004,16.39268,8.002
48.16998,16.39253,8.015
48.16985,16.39228,8.039
48.16973,16.39206,8.06
48.16958,16.39183,8.084
48.16938,16.39154,8.115
48.16914,16.39122,8.151
48.169,16.39104,8.171
48.16891,16.39092,8.185
48.1688,16.39078,8.201
48.16871,16.39065,8.215
48.16859,16.39048,8.233
48.16816,16.38994,8.296
48.16786,16.38956,8.339
48.16763,16.38927,8.373
48.16755,16.38917,8.384
48.16665,16.38801,8.516
48.16649,16.38781,8.54
48.16626,16.38753,8.573
48.16616,16.3874,8.587
48.1658,16.38695,8.64
48.16569,16.38686,8.653
48.16546,16.38663,8.684
48.16533,16.38651,8.701
48.16515,16.38636,8.724
48.16507,16.3863,8.734
48.16496,16.38621,8.748
48.16489,16.38617,8.756
48.16476,16.38608,8.772
48.16461,16.38599,8.79
48.16455,16.38596,8.797
48.16446,16.38591,8.808
48.16436,16.38587,8.819
48.1641,16.38576,8.85
48.16388,16.3857,8.874
48.16375,16.38566,8.889
48.16367,16.38564,8.898
48.16358,16.38561,8.908
48.16337,16.38555,8.932
48.16317,16.38549,8.955
48.16292,16.38541,8.983
48.16271,16.38531,9.008
48.16254,16.38522,9.028
48.16234,16.3851,9.052
48.16221,16.38501,9.068
48.16207,16.3849,9.085
48.16193,16.38478,9.103
48.16175,16.38459,9.128
48.16163,16.38444,9.145
48.16152,16.3843,9.161
48.16137,16.38411,9.183
48.16123,16.3839,9.205
48.16116,16.38379,9.216
48.16109,16.38368,9.228
48.16097,16.38346,9.249
48.16091,16.38334,9.26
48.16085,16.38322,9.271
48.16074,16.38297,9.293
48.16064,16.38271,9.316
48.16059,16.38256,9.328
48.16051,16.38231,9.349
48.16048,16.38217,9.36
48.16041,16.3819,9.381
48.16038,16.3818,9.389
48.16028,16.38132,9.427
48.1602,16.38095,9.456
48.16014,16.38061,9.482
48.16006,16.38027,9.509
48.16002,16.38011,9.521
48.15999,16.37997,9.532
48.15995,16.37985,9.542
48.15991,16.37971,9.554
48.15984,16.37947,9.573
48.15978,16.37929,9.588
48.15971,16.37908,9.606
48.15963,16.37888,9.623
48.15955,16.37866,9.642
48.1594,16.37833,9.671
48.1593,16.3781,9.692
48.15914,16.37781,9.72
48.15902,16.37758,9.741
48.15886,16.37731,9.768
48.15862,16.37697,9.805
48.15839,16.37667,9.839
48.15821,16.37645,9.865
48.15803,16.37625,9.89
48.15784,16.37607,9.915
48.15772,16.37595,9.931
48.15752,16.37578,9.956
48.15739,16.37568,9.973
48.1572,16.37555,9.996
48.15704,16.37543,10.016
48.15679,16.37527,10.046
48.15663,16.3752,10.064
48.15659,16.37518,10.069
48.15644,16.37511,10.087
48.15634,16.37506,10.098
48.1562,16.37501,10.114
48.15611,16.37497,10.125
48.15591,16.37491,10.147
48.15574,16.37486,10.167
48.1555,16.37482,10.194
48.15521,16.37478,10.226
48.1551,16.37478,10.238
48.15495,16.37477,10.255
48.15456,16.37478,10.298
48.1543,16.37479,10.327
48.15395,16.37481,10.366
48.15346,16.37482,10.421
48.15323,16.3748,10.446
48.15314,16.3748,10.456
48.15287,16.37475,10.487
48.15273,16.37471,10.502
48.15258,16.37466,10.519
48.15241,16.37459,10.539
48.15227,16.37452,10.555
48.1522,16.37448,10.564
48.15213,16.37444,10.572
48.15195,16.3743,10.595
48.15177,16.37416,10.617
48.15165,16.37403,10.634
48.15152,16.37388,10.652
48.15144,16.37378,10.664
48.1514,16.37373,10.669
48.15134,16.37363,10.679
48.15126,16.37351,10.692
48.15121,16.37343,10.7
48.15114,16.37331,10.712
48.15108,16.3732,10.723
48.15099,16.37301,10.74
48.15091,16.37282,10.757
48.15087,16.3727,10.767
48.15083,16.3726,10.775
48.15078,16.37244,10.788
48.15075,16.37233,10.797
48.1507,16.37213,10.813
48.15067,16.372,10.823
48.15065,16.37189,10.832
48.15063,16.37178,10.84
48.15061,16.37165,10.85
48.15059,16.37143,10.867
48.15057,16.37131,10.876
48.15056,16.37116,10.887
48.15056,16.37097,10.901
48.15055,16.37073,10.919
48.15056,16.37046,10.939
48.15058,16.37024,10.956
48.1506,16.36996,10.977
48.15062,16.36981,10.988
48.15064,16.36966,11
48.15066,16.36948,11.013
48.15068,16.36937,11.022
48.15074,16.36898,11.051
48.15081,16.36859,11.081
48.1509,16.36813,11.117
48.15101,16.36754,11.163
48.15117,16.36663,11.233
48.15131,16.36588,11.291
48.15142,16.36532,11.334
48.1515,16.36486,11.369
48.15173,16.36359,11.467
48.15188,16.36279,11.529
48.15194,16.36246,11.555
48.15202,16.36197,11.592
48.1521,16.36147,11.63
48.1522,16.36078,11.683
48.15224,16.36046,11.707
48.1523,16.36002,11.74
48.15237,16.35948,11.781
48.15239,16.35925,11.799
48.15244,16.35884,11.83
48.15247,16.35844,11.86
48.15253,16.35783,11.906
48.15256,16.3573,11.945
48.15259,16.35695,11.971
48.15261,16.35651,12.004
48.15263,16.35606,12.038
48.15265,16.35559,12.073
48.15266,16.3552,12.102
48.15268,16.35465,12.143
48.15268,16.35427,12.171
48.15268,16.35364,12.218
48.15268,16.35298,12.267
48.15266,16.35222,12.324
48.15264,16.35182,12.353
48.15263,16.35153,12.375
48.15261,16.35125,12.396
48.15258,16.35089,12.423
48.15255,16.35055,12.449
48.15252,16.35024,12.472
48.15248,16.34995,12.494
48.15245,16.34971,12.512
48.15241,16.34944,12.533
48.15233,16.34903,12.564
48.15229,16.3488,12.582
48.1522,16.34846,12.609
48.15215,16.34826,12.625
48.15211,16.34809,12.639
48.15206,16.3479,12.654
48.15199,16.34767,12.673
48.15194,16.34753,12.684
48.15185,16.34725,12.707
48.15171,16.34689,12.738
48.15167,16.34679,12.747
48.1516,16.34663,12.761
48.1515,16.34641,12.781
48.1514,16.3461,12.807
48.1514,16.3461,12.807
48.15133,16.34605,12.815
48.15128,16.34598,12.823
48.15097,16.34542,12.877
48.15085,16.3452,12.898
48.15075,16.34502,12.916
48.15067,16.34488,12.929
48.15057,16.34472,12.946
48.15049,16.3446,12.958
48.15032,16.34432,12.986
48.15017,16.34409,13.01
48.15,16.34384,13.037
48.14982,16.34358,13.065
48.14964,16.34332,13.092
48.14945,16.34305,13.122
48.14932,16.34288,13.141
48.1492,16.34271,13.159
48.14883,16.3422,13.215
48.14869,16.34203,13.235
48.14856,16.34185,13.255
48.1481,16.34123,13.324
48.14774,16.34074,13.378
48.14752,16.34045,13.411
48.14722,16.34006,13.455
48.14704,16.33981,13.482
48.14676,16.33944,13.524
48.14656,16.33917,13.554
48.1461,16.33855,13.622
48.14598,16.3384,13.64
48.14594,16.33834,13.646
48.14584,16.33818,13.662
48.14537,16.33755,13.733
48.14525,16.3374,13.75
48.14492,16.33694,13.8
48.14484,16.33685,13.811
48.14472,16.33669,13.829
48.14459,16.33654,13.848
48.14428,16.33614,13.893
48.14419,16.33602,13.907
48.14408,16.33588,13.923
48.14385,16.3356,13.956
48.14356,16.33528,13.996
48.14333,16.33504,14.027
48.14294,16.33469,14.077
48.14273,16.33451,14.104
48.14241,16.33428,14.144
48.14228,16.33419,14.16
48.14216,16.33412,14.174
48.14209,16.33408,14.182
48.14203,16.33404,14.19
48.14164,16.33383,14.236
48.14133,16.33367,14.272
48.14127,16.33363,14.28
48.14123,16.3336,14.285
48.14116,16.33354,14.294
48.14084,16.3334,14.331
48.14024,16.33315,14.4
48.13995,16.33302,14.434
48.13917,16.33269,14.524
48.13917,16.33268,14.524
48.13677,16.33165,14.802
48.13649,16.33153,14.834
48.13498,16.33088,15.009
48.12866,16.32814,15.741
48.12841,16.32803,15.77
48.12838,16.32802,15.773
48.12822,16.32795,15.792
48.12683,16.32733,15.953
48.12587,16.32694,16.064
48.12527,16.32668,16.133
48.12512,16.32661,16.151
48.12463,16.3264,16.207
48.12446,16.32633,16.227
48.12431,16.32626,16.245
48.12422,16.32623,16.255
48.12188,16.3252,16.526
48.12043,16.32459,16.694
48.1203,16.32453,16.709
48.12012,16.32445,16.73
48.11934,16.32412,16.82
48.11914,16.32403,16.843
48.11909,16.32401,16.849
48.11908,16.324,16.85
48.11902,16.32398,16.857
48.11889,16.32392,16.872
48.11883,16.32389,16.879
48.11743,16.32329,17.041
48.11637,16.32282,17.164
48.11539,16.3224,17.277
48.11523,16.32233,17.296
48.11481,16.32215,17.344
48.11412,16.32186,17.424
48.1137,16.32169,17.472
48.11334,16.32154,17.514
48.11286,16.32135,17.569
48.1128,16.32133,17.576
48.11243,16.3212,17.618
48.11187,16.32101,17.682
48.11142,16.32085,17.734
48.11074,16.32066,17.811
48.11006,16.32049,17.887
48.1099,16.32046,17.905
48.10984,16.32045,17.912
48.10959,16.3204,17.94
48.10878,16.32026,18.031
48.1078,16.32014,18.14
48.10699,16.32009,18.23
48.10616,16.32008,18.322
48.10508,16.32012,18.442
48.10473,16.32015,18.481
48.10374,16.32027,18.592
48.10277,16.32046,18.701
48.10181,16.32069,18.809
48.101,16.32093,18.901
48.10005,16.32127,19.009
48.09931,16.32158,19.095
48.09907,16.32169,19.123
48.09884,16.3218,19.149
48.09853,16.32195,19.186
48.09816,16.32214,19.229
48.0977,16.32238,19.283
48.09747,16.32252,19.311
48.09668,16.32298,19.405
48.09642,16.32315,19.437
48.09573,16.3236,19.521
48.09503,16.32411,19.607
48.09469,16.32437,19.65
48.09325,16.32546,19.829
48.09247,16.32605,19.926
48.092,16.32643,19.986
48.09095,16.32723,20.117
48.08895,16.32877,20.367
48.08853,16.3291,20.42
48.08765,16.32978,20.53
48.08686,16.33036,20.628
48.08577,16.3312,20.764
48.08492,16.33186,20.871
48.08467,16.33206,20.903
48.08438,16.33227,20.938
48.08391,16.33261,20.996
48.08302,16.33325,21.106
48.08288,16.33335,21.124
48.08233,16.33372,21.191
48.08163,16.33416,21.275
48.08118,16.33445,21.33
48.08111,16.33449,21.338
48.08104,16.33453,21.346
48.08084,16.33465,21.37
48.08009,16.33508,21.46
48.07962,16.33532,21.515
48.07885,16.33571,21.605
48.07852,16.33586,21.644
48.07831,16.33596,21.668
48.07807,16.33608,21.696
48.07778,16.33621,21.73
48.07707,16.3365,21.812
48.07648,16.33673,21.88
48.07594,16.33693,21.941
48.07542,16.33711,22.001
48.07479,16.3373,22.072
48.074,16.33753,22.162
48.07352,16.33765,22.216
48.07326,16.33771,22.245
48.07301,16.33777,22.273
48.07249,16.33789,22.332
48.07137,16.3381,22.457
48.06978,16.33839,22.635
48.06684,16.33889,22.964
48.06527,16.33916,23.14
48.06503,16.3392,23.167
48.0648,16.33924,23.193
48.06292,16.33956,23.403
48.06226,16.33967,23.477
48.06176,16.33975,23.533
48.06085,16.33991,23.635
48.06053,16.33997,23.671
48.0603,16.34,23.696
48.06015,16.34003,23.713
48.06007,16.34004,23.722
48.05971,16.3401,23.762
48.05955,16.34012,23.78
48.05937,16.34015,23.8
48.05916,16.34019,23.824
48.05816,16.34036,23.936
48.05731,16.3405,24.031
48.05585,16.34074,24.194
48.05566,16.34077,24.215
48.05537,16.34082,24.248
48.05447,16.34096,24.349
48.05357,16.3411,24.449
48.05125,16.34147,24.709
48.05027,16.3416,24.818
48.04885,16.34173,24.976
48.04846,16.34176,25.02
48.04769,16.3418,25.105
48.04689,16.34183,25.194
48.04661,16.34183,25.225
48.04609,16.34183,25.283
48.04543,16.34182,25.357
48.04521,16.34181,25.381
48.04478,16.34179,25.429
48.0438,16.34172,25.538
48.04349,16.34169,25.573
48.04301,16.34164,25.626
48.04283,16.34162,25.646
48.04262,16.34159,25.67
48.04237,16.34156,25.697
48.04087,16.3413,25.865
48.04024,16.34117,25.936
48.04016,16.34115,25.945
48.04005,16.34113,25.957
48.03981,16.34108,25.984
48.03966,16.34104,26.001
48.03943,16.34098,26.027
48.03881,16.34084,26.097
48.03863,16.3408,26.117
48.03857,16.34079,26.124
48.03798,16.34063,26.191
48.03787,16.3406,26.203
48.03722,16.34039,26.277
48.03674,16.34022,26.332
48.03625,16.34005,26.388
48.03596,16.33995,26.421
48.03547,16.33976,26.477
48.03515,16.33964,26.514
48.03469,16.33946,26.567
48.03418,16.33924,26.626
48.03373,16.33904,26.678
48.03342,16.3389,26.714
48.03319,16.33879,26.741
48.03252,16.33846,26.819
48.03221,16.3383,26.856
48.03204,16.33822,26.876
48.03176,16.33807,26.909
48.03147,16.33791,26.943
48.03125,16.33779,26.969
48.03001,16.33708,27.117
48.02971,16.3369,27.153
48.02959,16.33683,27.167
48.02926,16.33662,27.207
48.029,16.33646,27.238
48.02844,16.33608,27.307
48.02756,16.33547,27.415
48.02715,16.33517,27.465
48.02666,16.33482,27.526
48.02564,16.33403,27.654
48.02527,16.33373,27.7
48.02495,16.33346,27.741
48.02474,16.33328,27.768
48.02409,16.33273,27.851
48.024,16.33265,27.863
48.02367,16.33235,27.906
48.0234,16.33211,27.941
48.02326,16.33198,27.959
48.02296,16.33171,27.998
48.02269,16.33144,28.034
48.02242,16.33118,28.07
48.02221,16.33098,28.098
48.02187,16.33065,28.143
48.02179,16.33057,28.154
48.02176,16.33054,28.158
48.02123,16.33001,28.229
48.02088,16.32964,28.276
48.02071,16.32945,28.3
48.02061,16.32934,28.314
48.02044,16.32915,28.337
48.02032,16.329,28.355
48.01996,16.3286,28.405
48.0197,16.32831,28.441
48.01901,16.32751,28.538
48.01892,16.32742,28.55
48.01891,16.32741,28.551
48.01877,16.32725,28.571
48.01836,16.32675,28.63
48.01735,16.32546,28.778
48.01618,16.32387,28.954
48.01537,16.32272,29.078
48.01467,16.32169,29.188
48.01432,16.32113,29.245
48.01422,16.32096,29.262
48.01376,16.32027,29.334
48.0122,16.3179,29.582
48.0116,16.31697,29.678
48.01099,16.316,29.777
48.00973,16.31404,29.98
48.00802,16.31139,30.254
48.0074,16.31045,30.353
48.0071,16.30997,30.401
48.00708,16.30995,30.404
48.00689,16.30966,30.434
48.00672,16.30939,30.462
48.00654,16.30911,30.491
48.00617,16.30853,30.551
48.00538,16.3073,30.678
48.00388,16.30497,30.919
48.00328,16.30404,31.015
48.00273,16.30319,31.103
48.00246,16.30277,31.146
48.00216,16.30231,31.194
48.00169,16.30161,31.268
48.00156,16.30141,31.289
48.00151,16.30133,31.297
48.00095,16.30045,31.388
47.99911,16.2976,31.683
47.99866,16.29689,31.756
47.99857,16.29675,31.77
47.99841,16.2965,31.796
47.99817,16.29613,31.834
47.99583,16.29253,32.208
47.99382,16.2894,32.532
47.99111,16.28522,32.965
47.99074,16.28468,33.023
47.99044,16.28422,33.071
47.99,16.28349,33.144
47.98928,16.28238,33.259
47.98877,16.28156,33.343
